issue_number,slug,title,issue_state,issue_created_at,issue_closed_at,actual_session_elapsed_seconds,actual_session_elapsed_status,actual_session_elapsed_source,github_cycle_time_seconds,github_cycle_time_status,github_cycle_time_source,actual_total_tokens,actual_total_tokens_status,actual_total_tokens_source,row_contract_completeness,row_contract_missing_fields,metric_availability_class,full_metrics_known,row_confidence,notes,source_prompt_relpath,sor_relpath
4418,v0-91-6-tools-validation-add-path-ownership-registry-for-finish-validation,[v0.91.6][tools][validation] Add path ownership registry for finish validation,closed,2026-06-22T03:19:18Z,2026-06-23T18:52:06Z,2459,explicit,sor_issue_metrics_truth,142368,derived,github_issue_created_closed,unknown,unknown,sor_goal_metrics_substrate_note,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from the issue-local SOR Issue Metrics Truth section when present. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: `Elapsed seconds come from the active session-ledger claim because this child issue did not receive its own Codex goal slot while the sprint umbrella goal remained active in-thread. Token totals therefore remain unknown rather than guessed.`,.adl/v0.91.6/bodies/issue-4418-v0-91-6-tools-validation-add-path-ownership-registry-for-finish-validation.md,.adl/v0.91.6/tasks/issue-4418__v0-91-6-tools-validation-add-path-ownership-registry-for-finish-validation/sor.md
4419,v0-91-6-tools-sessions-wire-session-ledger-into-pr-ready-and-pr-run,[v0.91.6][tools][sessions] Wire session ledger into pr ready and pr run,closed,2026-06-22T03:19:18Z,2026-06-24T04:38:41Z,0,derived,sor_execution_window,177563,derived,github_issue_created_closed,unknown,unknown,sor_goal_metrics_substrate_note,complete,none,timing_recovered_token_gap,no,low,"actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: the current session ran under the umbrella sprint goal because the goal tool would not create a new child-issue goal while the active sprint goal remained unfinished. The available umbrella-goal snapshots remain authoritative only at sprint scope: the earlier resumed-run snapshot recorded `tokensUsed=4725237` / `timeUsedSeconds=10267`, and the current green-PR recheck recorded `tokensUsed=7524765` / `timeUsedSeconds=15417` on 2026-06-24. Keep issue-local elapsed/token values `unknown` rather than fabricating a precise child-only split from umbrella telemetry.",.adl/v0.91.6/bodies/issue-4419-v0-91-6-tools-sessions-wire-session-ledger-into-pr-ready-and-pr-run.md,.adl/v0.91.6/tasks/issue-4419__v0-91-6-tools-sessions-wire-session-ledger-into-pr-ready-and-pr-run/sor.md
4420,v0-91-6-tools-sor-emit-sor-facts-from-validation-review-and-finish-events,[v0.91.6][tools][sor] Emit SOR facts from validation review and finish events,closed,2026-06-22T03:19:18Z,2026-06-24T01:20:22Z,1445,derived,sor_execution_window,165664,derived,github_issue_created_closed,unknown,unknown,sor_goal_metrics_substrate_note,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: consume the `#4264` issue-goal metrics summary when available and record `unknown` instead of duplicating raw session logs here.,.adl/v0.91.6/bodies/issue-4420-v0-91-6-tools-sor-emit-sor-facts-from-validation-review-and-finish-events.md,.adl/v0.91.6/tasks/issue-4420__v0-91-6-tools-sor-emit-sor-facts-from-validation-review-and-finish-events/sor.md
4421,v0-91-6-tools-validation-implement-validation-manager-v1-path-profile-selection,[v0.91.6][tools][validation] Implement validation manager v1 path-profile selection,closed,2026-06-22T03:19:18Z,2026-06-24T00:59:16Z,1049,explicit,sor_issue_metrics_truth,164398,derived,github_issue_created_closed,unknown,unknown,sor_goal_metrics_substrate_note,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from the issue-local SOR Issue Metrics Truth section when present. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: consume the `#4264` issue-goal metrics summary when available and record `unknown` instead of duplicating raw session logs here.,.adl/v0.91.6/bodies/issue-4421-v0-91-6-tools-validation-implement-validation-manager-v1-path-profile-selection.md,.adl/v0.91.6/tasks/issue-4421__v0-91-6-tools-validation-implement-validation-manager-v1-path-profile-selection/sor.md
4425,v0-91-6-tools-vpp-generate-and-validate-vpps-from-ownership-and-validation-profile-facts,[v0.91.6][tools][vpp] Generate and validate VPPs from ownership and validation profile facts,closed,2026-06-22T03:52:12Z,2026-06-24T06:08:54Z,8750,derived,sor_execution_window,181002,derived,github_issue_created_closed,unknown,unknown,sor_goal_metrics_substrate_note,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: consume the `#4264` issue-goal metrics summary when available and record `unknown` instead of duplicating raw session logs here.,.adl/v0.91.6/bodies/issue-4425-v0-91-6-tools-vpp-generate-and-validate-vpps-from-ownership-and-validation-profile-facts.md,.adl/v0.91.6/tasks/issue-4425__v0-91-6-tools-vpp-generate-and-validate-vpps-from-ownership-and-validation-profile-facts/sor.md
4429,v0-91-6-provider-openrouter-run-current-openrouter-c-sdlc-suitability-proof,[v0.91.6][provider][openrouter] Run current OpenRouter C-SDLC suitability proof,closed,2026-06-22T18:33:07Z,2026-06-23T17:23:23Z,5599,derived,sor_execution_window,82216,derived,github_issue_created_closed,unknown,unknown,sor_goal_metrics_substrate_note,complete,none,timing_recovered_token_gap,no,low,"actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: the original published run recorded elapsed seconds and total tokens manually, but this follow-up repair session is still active on the same issue-bound goal and the combined post-repair totals have not been finalized yet.",.adl/v0.91.6/bodies/issue-4429-v0-91-6-provider-openrouter-run-current-openrouter-c-sdlc-suitability-proof.md,.adl/v0.91.6/tasks/issue-4429__v0-91-6-provider-openrouter-run-current-openrouter-c-sdlc-suitability-proof/sor.md
4431,restore-authoritative-workflow-time-and-token-accounting,[v0.91.6][tools][metrics] Restore authoritative workflow time and token accounting,closed,2026-06-22T18:38:23Z,2026-06-22T19:31:36Z,1203,explicit,sor_issue_metrics_truth,3193,derived,github_issue_created_closed,652773,explicit,sor_issue_metrics_truth,complete,none,full_metrics_known,yes,high,actual_session_elapsed: Derived from the issue-local SOR Issue Metrics Truth section when present. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4431-restore-authoritative-workflow-time-and-token-accounting.md,.adl/v0.91.6/tasks/issue-4431__restore-authoritative-workflow-time-and-token-accounting/sor.md
4432,v0-91-6-review-singleton-and-singleton-like-issue-work,[v0.91.6][review] Review singleton and singleton-like issue work,closed,2026-06-22T18:47:52Z,2026-06-23T17:40:26Z,1303,explicit,sor_issue_metrics_truth,82354,derived,github_issue_created_closed,839296,explicit,sor_issue_metrics_truth,complete,none,full_metrics_known,yes,high,actual_session_elapsed: Derived from the issue-local SOR Issue Metrics Truth section when present. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: Derived from the issue-local SOR Issue Metrics Truth section when present.,.adl/v0.91.6/bodies/issue-4432-v0-91-6-review-singleton-and-singleton-like-issue-work.md,.adl/v0.91.6/tasks/issue-4432__v0-91-6-review-singleton-and-singleton-like-issue-work/sor.md
4433,v0-91-6-csdlc-sprint-operationalize-adopted-c-sdlc-practices-after-pvf2,[v0.91.6][csdlc][sprint] Operationalize adopted C-SDLC practices after PVF2,open,2026-06-22T18:51:12Z,unknown,0,derived,sor_execution_window,unknown,unknown,github_issue_state_open,unknown,unknown,sor_goal_metrics_substrate_note,complete,none,open_issue_local_timing_only,no,low,"actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Issue is still open, so closed-cycle duration is not yet available. | actual_total_tokens: consume the `#4264` issue-goal metrics summary when available and record `unknown` instead of duplicating raw session logs here.",.adl/v0.91.6/bodies/issue-4433-v0-91-6-csdlc-sprint-operationalize-adopted-c-sdlc-practices-after-pvf2.md,.adl/v0.91.6/tasks/issue-4433__v0-91-6-csdlc-sprint-operationalize-adopted-c-sdlc-practices-after-pvf2/sor.md
4434,v0-91-6-csdlc-adoption-audit-operational-use-of-all-c-sdlc-features,[v0.91.6][csdlc][adoption] Audit operational use of all C-SDLC features,open,2026-06-22T18:51:24Z,unknown,3278,derived,sor_execution_window,unknown,unknown,github_issue_state_open,unknown,unknown,sor_goal_metrics_substrate_note,complete,none,open_issue_local_timing_only,no,low,"actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Issue is still open, so closed-cycle duration is not yet available. | actual_total_tokens: consume the `#4264` issue-goal metrics summary when available and record `unknown` instead of duplicating raw session logs here.",.adl/v0.91.6/bodies/issue-4434-v0-91-6-csdlc-adoption-audit-operational-use-of-all-c-sdlc-features.md,.adl/v0.91.6/tasks/issue-4434__v0-91-6-csdlc-adoption-audit-operational-use-of-all-c-sdlc-features/sor.md
4435,v0-91-6-csdlc-adoption-enforce-issue-start-gates-in-pr-ready-and-pr-run,[v0.91.6][csdlc][adoption] Enforce issue-start gates in pr ready and pr run,open,2026-06-22T18:51:36Z,unknown,0,derived,sor_execution_window,unknown,unknown,github_issue_state_open,unknown,unknown,sor_goal_metrics_substrate_note,complete,none,open_issue_local_timing_only,no,low,"actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Issue is still open, so closed-cycle duration is not yet available. | actual_total_tokens: consume the `#4264` issue-goal metrics summary when available and record `unknown` instead of duplicating raw session logs here.",.adl/v0.91.6/bodies/issue-4435-v0-91-6-csdlc-adoption-enforce-issue-start-gates-in-pr-ready-and-pr-run.md,.adl/v0.91.6/tasks/issue-4435__v0-91-6-csdlc-adoption-enforce-issue-start-gates-in-pr-ready-and-pr-run/sor.md
4436,v0-91-6-csdlc-adoption-make-watcher-and-shepherd-states-mandatory-for-pr-tail-work,[v0.91.6][csdlc][adoption] Make watcher and shepherd states mandatory for PR tail work,open,2026-06-22T18:51:47Z,unknown,0,derived,sor_execution_window,unknown,unknown,github_issue_state_open,unknown,unknown,sor_goal_metrics_substrate_note,complete,none,open_issue_local_timing_only,no,low,"actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Issue is still open, so closed-cycle duration is not yet available. | actual_total_tokens: consume the `#4264` issue-goal metrics summary when available and record `unknown` instead of duplicating raw session logs here.",.adl/v0.91.6/bodies/issue-4436-v0-91-6-csdlc-adoption-make-watcher-and-shepherd-states-mandatory-for-pr-tail-work.md,.adl/v0.91.6/tasks/issue-4436__v0-91-6-csdlc-adoption-make-watcher-and-shepherd-states-mandatory-for-pr-tail-work/sor.md
4437,v0-91-6-csdlc-adoption-make-card-readiness-and-sor-fact-capture-operational-by-default,[v0.91.6][csdlc][adoption] Make card readiness and SOR fact capture operational by default,open,2026-06-22T18:51:59Z,unknown,0,derived,sor_execution_window,unknown,unknown,github_issue_state_open,unknown,unknown,sor_goal_metrics_substrate_note,complete,none,open_issue_local_timing_only,no,low,"actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Issue is still open, so closed-cycle duration is not yet available. | actual_total_tokens: consume the `#4264` issue-goal metrics summary when available and record `unknown` instead of duplicating raw session logs here.",.adl/v0.91.6/bodies/issue-4437-v0-91-6-csdlc-adoption-make-card-readiness-and-sor-fact-capture-operational-by-default.md,.adl/v0.91.6/tasks/issue-4437__v0-91-6-csdlc-adoption-make-card-readiness-and-sor-fact-capture-operational-by-default/sor.md
4438,v0-91-6-csdlc-adoption-prove-full-operational-c-sdlc-path-on-a-fresh-issue,[v0.91.6][csdlc][adoption] Prove full operational C-SDLC path on a fresh issue,open,2026-06-22T18:52:12Z,unknown,0,derived,sor_execution_window,unknown,unknown,github_issue_state_open,unknown,unknown,sor_goal_metrics_substrate_note,complete,none,open_issue_local_timing_only,no,low,"actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Issue is still open, so closed-cycle duration is not yet available. | actual_total_tokens: consume the `#4264` issue-goal metrics summary when available and record `unknown` instead of duplicating raw session logs here.",.adl/v0.91.6/bodies/issue-4438-v0-91-6-csdlc-adoption-prove-full-operational-c-sdlc-path-on-a-fresh-issue.md,.adl/v0.91.6/tasks/issue-4438__v0-91-6-csdlc-adoption-prove-full-operational-c-sdlc-path-on-a-fresh-issue/sor.md
4441,v0-91-6-tools-metrics-backfill-v0-91-6-workflow-metric-evidence,[v0.91.6][tools][metrics] Backfill v0.91.6 workflow metric evidence,open,2026-06-22T19:02:22Z,unknown,0,derived,sor_execution_window,unknown,unknown,github_issue_state_open,unknown,unknown,sor_goal_metrics_substrate_note,complete,none,open_issue_local_timing_only,no,low,"actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Issue is still open, so closed-cycle duration is not yet available. | actual_total_tokens: consume the `#4264` issue-goal metrics summary when available and record `unknown` instead of duplicating raw session logs here.",.adl/v0.91.6/bodies/issue-4441-v0-91-6-tools-metrics-backfill-v0-91-6-workflow-metric-evidence.md,.adl/v0.91.6/tasks/issue-4441__v0-91-6-tools-metrics-backfill-v0-91-6-workflow-metric-evidence/sor.md
4442,v0-91-6-tools-metrics-add-native-host-integrated-goal-snapshot-capture-for-lifecycle-accounting,[v0.91.6][tools][metrics] Add native host-integrated goal snapshot capture for lifecycle accounting,closed,2026-06-22T19:25:21Z,2026-06-24T01:24:22Z,0,derived,sor_execution_window,107941,derived,github_issue_created_closed,unknown,unknown,sor_goal_metrics_substrate_note,complete,none,timing_recovered_token_gap,no,low,actual_session_elapsed: Derived from SOR execution start/end timestamps because no explicit actual elapsed seconds value was recorded. | github_cycle_time: Derived from repo-native GitHub issue createdAt and closedAt timestamps. | actual_total_tokens: consume the `#4264` issue-goal metrics summary when available and record `unknown` instead of duplicating raw session logs here.,.adl/v0.91.6/bodies/issue-4442-v0-91-6-tools-metrics-add-native-host-integrated-goal-snapshot-capture-for-lifecycle-accounting.md,.adl/v0.91.6/tasks/issue-4442__v0-91-6-tools-metrics-add-native-host-integrated-goal-snapshot-capture-for-lifecycle-accounting/sor.md
